cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,trn,trnipcoc,trnusgov,trnmuni,trncbo,trnfcfg,trnfc,trnfg
"35456","0","2920773","3118513","1st Colonial Community Bank","Collingswood","NJ","8108","6/30/2015","8/19/2019","NM","1040 Haddon Avenue","1ST COLONIAL BANCORP, INC.","3","0","0","4","0","Camden","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/29/2000","6/29/2000","11/1/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.1stcolonial.com","53335","22417","0","30908","10","0","0","0"
"11706","12404","338945","1204083","1st Community Bank","Sherrard","IL","61281","6/30/2015","8/19/2019","NM","407 Third Street","ILLINOIS HOLDING CO.","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","10/14/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","11722","10263","2","1457","0","0","0","0"
"27552","10064","1412619","2784920","1st Constitution Bank","Cranbury","NJ","8512","6/30/2015","8/19/2019","NM","2650 Route 130","1ST CONSTITUTION BANCORP","19","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/24/1989","7/24/1989","4/10/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.1stconstitution.com","82933","82931","0","2","0","0","0","0"
"34393","0","2531562","2531553","1st Equity Bank","Skokie","IL","60076","6/30/2015","8/19/2019","NM","3956 West Dempster Street","FIRST EQUITY CORP.","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","22173","22173","0","0","0","0","0","0"
"57611","0","3203996","3203987","1st Equity Bank Northwest","Buffalo Grove","IL","60089","6/30/2015","8/19/2019","NM","1330 Dundee Road","NORTHWEST EQUITY CORP.","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","677","677","0","0","0","0","0","0"
"1673","0","526452","0","1st Financial Bank USA","Dakota Dunes","SD","57049","6/30/2015","8/19/2019","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","13628","12956","0","672","0","0","0","0"
"58548","0","3655081","0","1st Manatee Bank","Parrish","FL","34219","6/30/2015","8/19/2019","NM","12215 Us Highway 301 N","","3","0","0","4","0","Manatee","35840","North Port-Sarasota-Bradenton, FL","11/13/2007","11/13/2007","8/1/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","20074","20074","0","0","0","0","0","0"
"6646","8805","480723","0","1st National Bank","Lebanon","OH","45036","6/30/2015","8/19/2019","N","730 East Main Street","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","38755","34476","94","4185","0","0","0","0"
"3564","11706","737632","3437782","1st National Bank of South Florida","Homestead","FL","33030","6/30/2015","8/19/2019","N","1550 North Krome Avenue","HOMETOWN OF HOMESTEAD BANKING COMPANY","6","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/24/1932","1/1/1934","2/29/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","27433","24692","0","2741","0","0","0","0"
"26977","10790","1000511","2421896","1st National Community Bank","East Liverpool","OH","43920","6/30/2015","8/19/2019","N","16924 St. Clair Avenue","TRI-STATE 1ST BANC, INC.","5","0","1","8","0","Columbiana","","","6/1/1987","6/1/1987","9/30/2015","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","62941","27912","0","35029","0","0","0","0"
"57633","0","1018927","4347208","1st Security Bank of Washington","Mountlake Terrac","WA","98043","6/30/2015","8/19/2019","SB","6920 220th St Sw, Suite 300","FS BANCORP, INC.","8","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","8/10/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","110226","110220","6","0","0","0","0","0"
"9087","10250","991340","1199602","1st Source Bank","South Bend","IN","46601","6/30/2015","8/19/2019","SM","100 North Michigan Street","1ST SOURCE CORPORATION","85","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","275331","244365","20","30883","63","0","0","0"
"57626","0","3223305","3223293","1st State Bank","Saginaw","MI","48604","6/30/2015","8/19/2019","NM","4800 Fashion Sq Blvd, # 100","VALLEY FINANCIAL GROUP, LTD.","4","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/19/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststatebk.com","76723","72761","0","3962","0","0","0","0"
"22543","14261","170640","3070152","1st State Bank of Mason City","Mason City","IL","62664","6/30/2015","8/19/2019","NM","123 West Elm Street","FIRSTATE BANCORP, INC.","1","0","0","7","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.1ststatebankmc.com","9045","8964","2","79","0","0","0","0"
"8426","10595","526519","1830240","1st Summit Bank","Johnstown","PA","15904","6/30/2015","8/19/2019","NM","125 Donald Lane","1ST SUMMIT BANCORP OF JOHNSTOWN, INC.","15","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","1/4/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.com","80475","42010","2","38023","440","0","0","0"
"57869","0","3309393","0","1st Trust Bank, Inc.","Hazard","KY","41701","6/30/2015","8/19/2019","NM","24 Commerce Drive","","3","0","0","4","0","Perry","","","12/13/2004","12/13/2004","10/15/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","61509","59910","0","1599","0","0","0","0"
"31249","6607","350572","3800630","1st United Bank","Faribault","MN","55021","6/30/2015","8/19/2019","NM","430 4th St Nw","FARIBAULT FSL BANCORPORATION, INC.","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","WWW.1stunited.com","56665","56585","0","80","0","0","0","0"
"9751","0","340256","3304352","21st Century Bank","Loretto","MN","55357","6/30/2015","8/19/2019","NM","699 North Medina Street","DOLPHIN FAMILY MANAGEMENT CO.","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","21355","19922","0","1433","0","0","0","0"
"91005","0","455253","4754758","5Star Bank","Colorado Springs","CO","80914","6/30/2015","8/19/2019","NM","Peterson Air Force Base, 455","LITTLE LONDON BANCORP","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/23/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","36160","36160","0","0","0","0","0","0"
"27831","358","671370","4523459","A J Smith Federal Savings Bank","Midlothian","IL","60445","6/30/2015","8/19/2019","SA","14757 S Cicero Ave","AJS BANCORP, INC.","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","1/23/2019","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","32942","31737","0","1205","0","0","0","0"
"35029","0","2775151","2775142","AB&T National Bank","Albany","GA","31708","6/30/2015","8/19/2019","N","2815 Meredyth Drive","COMMUNITY CAPITAL BANCSHARES, INC.","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","12/30/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","54161","52599","0","1562","0","0","0","0"
"32257","8059","762773","0","Abacus Federal Savings Bank","New York","NY","10013","6/30/2015","8/19/2019","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","58510","58510","0","0","0","0","0","0"
"30332","5179","114774","0","Abbeville Building & Loan (A State-Chartered Savings Bank)","Abbeville","LA","70510","6/30/2015","8/19/2019","SB","1212 Charity Street","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","6360","6350","3","7","0","0","0","0"
"30619","5642","416272","0","Abbeville First Bank, SSB","Abbeville","SC","29620","6/30/2015","8/19/2019","SB","205 South Main St","","1","0","0","5","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","7795","7795","0","0","0","0","0","0"
"19795","16035","198149","3612794","AbbyBank","Abbotsford","WI","54405","6/30/2015","8/19/2019","NM","401 East Spruce Street","ABBY BANCORP, INC.","4","0","0","2","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","8/31/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","51466","46092","34","5340","0","0","0","0"
"11694","11442","4839","1143641","ABC Bank","Chicago","IL","60644","6/30/2015","8/19/2019","NM","5645 West Lake Street","GREATER CHICAGO FINANCIAL CORP.","5","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","6/2/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","63827","60752","0","3075","0","0","0","0"
"26549","0","117672","0","Abington Bank","Abington","MA","2351","6/30/2015","8/19/2019","SM","6 Harrison Avenue","","1","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","3/31/2017","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","23605","23605","0","0","0","0","0","0"
"19600","0","535753","2107707","Academy Bank, National Association","Colorado Springs","CO","80920","6/30/2015","8/19/2019","N","2835 Briargate Boulevard","DICKINSON FINANCIAL CORPORATION II","95","0","1","4","0","El Paso","17820","Colorado Springs, CO","6/15/1966","6/15/1966","6/19/2015","Stock","0","0","OCC","DIF","Dallas","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.academybank.com","222686","222623","0","0","63","0","0","0"
"4061","13760","266253","1055708","ACB Bank","Cherokee","OK","73728","6/30/2015","8/19/2019","NM","323 S Grand Street","ALFALFA COUNTY BANCSHARES, INC.","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","40408","31833","0","8575","0","0","0","0"
"58727","0","3614837","3637939","Access Bank","Omaha","NE","68114","6/30/2015","8/19/2019","NM","8712 West Dodge Road","3MV BANCORP, INC.","4","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/5/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","WWW.ACCESSBANK.COM","91629","91629","0","0","0","0","0","0"
"35189","0","2859903","3109904","Access National Bank","Reston","VA","20191","6/30/2015","8/19/2019","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORPORATION","5","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","3/31/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","457672","403511","0","54161","0","0","0","0"
"58562","0","3535848","4556381","AccessBank Texas","Denton","TX","76201","6/30/2015","8/19/2019","NM","320 W Eagle Drive, # 100","ACCESS BANCORP, INC.","1","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/15/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","35406","35406","0","0","0","0","0","0"
"14936","11454","730446","1205950","Ackley State Bank","Ackley","IA","50601","6/30/2015","8/19/2019","SM","650 Main Street","GNB BANCORPORATION","6","0","0","2","1","Hardin","","","1/1/1934","12/18/1934","12/31/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","46437","38142","10","7842","443","0","0","0"
"7506","12499","5210","1117464","ACNB Bank","Gettysburg","PA","17325","6/30/2015","8/19/2019","NM","16 Lincoln Square","ACNB CORPORATION","21","0","0","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","6/30/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","71657","46835","2","24820","0","0","0","0"
"18489","12279","463650","1055623","Adams Bank & Trust","Ogallala","NE","69153","6/30/2015","8/19/2019","SM","315 North Spruce Street","ADBANC, INC.","18","0","1","2","0","Keith","","","2/26/1962","2/26/1962","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.abtbank.com","81804","70009","2","11793","0","0","0","0"
"90140","12033","343903","0","Adams Community Bank","Adams","MA","1220","6/30/2015","8/19/2019","SB","2 Center Street","","7","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","10/15/2015","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","74270","72102","2","2166","0","0","0","0"
"14311","0","9553","1053870","Adams County Bank","Kenesaw","NE","68956","6/30/2015","8/19/2019","NM","401 N. Smith Avenue","FIRST KENESAW COMPANY","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.adamscountybank.net","39248","28921","0","10327","0","0","0","0"
"32304","8120","312570","0","Adams County Building and Loan Company","West Union","OH","45693","6/30/2015","8/19/2019","SA","201 West Main Street","","2","0","0","8","0","Adams","","","1/22/1907","4/4/1985","4/20/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","0","0","0","0","0","0","0","0"
"58697","18056","3603765","4564724","Adams Dairy Bank","Blue Springs","MO","64014","6/30/2015","8/19/2019","NM","651 Ne Coronado Drive","ADAMS DAIRY BANCSHARES, INC.","1","0","0","4","0","Jackson","28140","Kansas City, MO-KS","1/3/2008","1/3/2008","5/4/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","21505","21505","0","0","0","0","0","0"
"9812","0","332756","0","Adams State Bank","Adams","NE","68301","6/30/2015","8/19/2019","NM","649 Main Street","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.adamsstate.com","15045","11519","0","3526","0","0","0","0"
"28380","1473","101671","2467474","Adirondack Bank","Utica","NY","13501","6/30/2015","8/19/2019","SM","185 Genesee Street","ADIRONDACK BANCORP, INC.","19","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","72938","64237","0","8701","0","0","0","0"
"27015","13964","541307","4184177","Admirals Bank","Boston","MA","2116","6/30/2015","8/19/2019","SA","579 Boylston Street","LAZARES & COMPANY LLC","2","0","1","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1967","7/20/1987","12/31/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.admiralsbank.com","9534","9534","0","0","0","0","0","0"
"8251","0","94858","1399505","Adrian Bank","Adrian","MO","64720","6/30/2015","8/19/2019","SM","130 East Main Street","ADRIAN BANCSHARES, INC.","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.adrianbank.com","40804","35285","0","5487","32","0","0","0"
"8822","0","293352","1125254","Adrian State Bank","Adrian","MN","56110","6/30/2015","8/19/2019","NM","322 Maine Avenue","ADRIAN BUILDING CORPORATION","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.adrianstatebank.com","9676","8945","0","731","0","0","0","0"
"18152","15877","438050","1066928","Advantage Bank","Oklahoma City","OK","73141","6/30/2015","8/19/2019","NM","8001 Ne 23rd Street","SPENCER BANCSHARES, INC.","2","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","11/17/1913","2/15/1960","8/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.advantagebank.biz","28815","22401","0","6414","0","0","0","0"
"57072","0","2927615","0","Advantage Bank","Loveland","CO","80537","6/30/2015","8/19/2019","NM","1475 North Denver Avenue","","4","0","0","4","0","Larimer","22660","Fort Collins, CO","9/21/2000","9/21/2000","6/13/2016","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","http://www.advantagebanks.com","49348","49050","0","298","0","0","0","0"
"10375","14584","189549","3155273","Advantage Community Bank","Dorchester","WI","54425","6/30/2015","8/19/2019","NM","101 West Center Street","ADVANTAGE COMMUNITY BANCSHARES, INC.","4","0","0","4","0","Clark","","","8/9/1906","1/1/1934","6/30/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.advantagecommunity.com","31695","30036","0","1657","2","0","0","0"
"34885","14544","965789","3823291","Affiliated Bank","Bedford","TX","76021","6/30/2015","8/19/2019","SA","500 Harwood Rd.","BANCAFFILIATED, INC.","4","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","1/1/1959","6/1/1998","2/27/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.affiliatedbank.com","43244","43244","0","0","0","0","0","0"
"57264","0","3118447","3118456","Affinity Bank","Atlanta","GA","30328","6/30/2015","8/19/2019","NM","5660 New Northside Drive, #","ABB FINANCIAL GROUP, INC.","1","0","0","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","9/3/2002","9/3/2002","12/26/2017","Stock","0","0","FDIC","DIF","Atlanta","NEW YORK","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.myaffinitybank.com","51152","50945","0","0","207","0","0","0"
"35267","14939","2909330","1562176","AIG Federal Savings Bank","Wilmington","DE","19809","6/30/2015","8/19/2019","SA","503 Carr Road, Suite 130","AMERICAN INTERNATIONAL GROUP, INC.","1","0","0","5","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/15/2000","5/15/2000","12/15/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","","0","0","0","0","0","0","0","0"
"3304","0","1006951","3183959","AIMBank","Littlefield","TX","79339","6/30/2015","8/19/2019","NM","337 Phelps Avenue","AIM BANCSHARES, INC.","13","0","0","4","1","Lamb","","","9/19/1925","1/1/1934","4/7/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.aimbankonline.com","66836","59988","1","6691","156","0","0","0"
"35314","0","2877484","3047583","Alamerica Bank","Birmingham","AL","35205","6/30/2015","8/19/2019","NM","2170 Highland Avenue","ALAMERICA BANCCORP, INC.","1","0","0","4","1","Jefferson","13820","Birmingham-Hoover, AL","1/28/2000","1/28/2000","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://alamericabank.com","3848","3493","0","355","0","0","0","0"
"13947","0","869953","1061222","Alamosa State Bank","Alamosa","CO","81101","6/30/2015","8/19/2019","NM","2225 Main Street","ALAMOSA BANCORPORATION, LTD.","2","0","0","8","1","Alamosa","","","3/1/1907","2/23/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.alamosastatebank.com","102334","69191","0","33120","23","0","0","0"
"17230","0","2732","1208933","Albany Bank and Trust Company National Association","Chicago","IL","60625","6/30/2015","8/19/2019","N","3424 West Lawrence Avenue","ALBANK CORPORATION","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/27/1953","6/27/1953","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.albaybank.com","185128","174641","0","10487","0","0","0","0"
