cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,trn,trnipcoc,trnusgov,trnmuni,trncbo,trnfcfg,trnfc,trnfg
"57899","0","3317192","3370517","1st Advantage Bank","Saint Peters","MO","63376","6/30/2012","8/19/2019","NM","240 Salt Lick Road","1ST ADVANTAGE BANCSHARES, INC.","1","0","0","4","0","Saint Charles","41180","St. Louis, MO-IL","1/31/2005","1/31/2005","9/10/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.1stadvantagebank.com","6438","6398","0","40","0","0","0","0"
"22039","0","564856","1128415","1st Bank","Sidney","MT","59270","6/30/2012","8/19/2019","SM","120 Second Street, N.W.","1ST UNITED BANCORPORATION, INC.","2","0","0","2","1","Richland","","","6/9/1975","6/9/1975","9/19/2014","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.our1stbank.com","54886","54872","14","0","0","0","0","0"
"16419","17301","419255","1055780","1st Bank & Trust","Broken Bow","OK","74728","6/30/2012","8/19/2019","SM","710 South Park Drive","SOUTHEASTERN BANCSHARES, INC.","4","0","0","8","1","Mccurtain","","","5/6/1946","5/6/1946","3/31/2006","Stock","0","1","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www/1stbankandtrust.com","50178","43609","0","6569","0","0","0","0"
"30367","5236","148470","3848427","1st Bank of Sea Isle City","Sea Isle City","NJ","8243","6/30/2012","8/19/2019","SA","4301 Landis Avenue","SEA ISLE FINANCIAL CORP, MHC","3","0","0","5","0","Cape May","36140","Ocean City, NJ","1/1/1882","11/30/1948","12/11/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.1stbankseaisle.com","40986","40269","0","717","0","0","0","0"
"4788","0","488055","1055904","1st Bank of Troy","Troy","KS","66087","6/30/2012","8/19/2019","NM","212 South Main Street","DON-CO. INVESTMENT COMPANY","1","0","0","2","0","Doniphan","41140","St. Joseph, MO-KS","2/4/1870","1/1/1934","5/31/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","13568","9199","0","4369","0","0","0","0"
"57298","0","3048487","3559844","1st Bank Yuma","Yuma","AZ","85364","6/30/2012","8/19/2019","NM","2799 South 4th Avenue","WESTERN ARIZONA BANCORP, INC.","4","0","0","4","0","Yuma","49740","Yuma, AZ","9/4/2001","9/4/2001","8/6/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.1stbankyuma.com","76140","75492","0","648","0","0","0","0"
"32487","8322","941653","1064791","1st Cameron State Bank","Cameron","MO","64429","6/30/2012","8/19/2019","NM","124 South Walnut","C & M BANCSHARES, INC.","2","0","0","8","0","Clinton","28140","Kansas City, MO-KS","8/11/1986","8/11/1986","6/29/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.1stcameron.com","11865","10944","7","914","0","0","0","0"
"58485","0","3594797","0","1st Capital Bank","Monterey","CA","93940","6/30/2012","8/19/2019","NM","5 Harris Court, Bldg N, # No","","4","0","0","4","0","Monterey","41500","Salinas, CA","4/16/2007","4/16/2007","12/12/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.1stcapital.bank","112100","108655","0","449","2996","0","0","0"
"57657","0","3247598","3602236","1st Century Bank,  National Association","Los Angeles","CA","90067","6/30/2012","8/19/2019","N","1875 Century Park East, # 14","1ST CENTURY BANCSHARES, INC.","1","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","3/1/2004","3/1/2004","6/30/2016","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","","174108","174108","0","0","0","0","0","0"
"35456","0","2920773","3118513","1st Colonial National Bank","Collingswood","NJ","8108","6/30/2012","8/19/2019","N","1040 Haddon Avenue","1ST COLONIAL BANCORP, INC.","4","0","0","4","0","Camden","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/29/2000","6/29/2000","10/31/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.1stcolonial.com","30326","15916","0","14386","24","0","0","0"
"58358","0","3465383","1247334","1st Commerce Bank","North Las Vegas","NV","89031","6/30/2012","8/19/2019","NM","5135 Camino Al Norte, # 4","CAPITOL BANCORP LTD.","1","0","0","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","10/18/2006","10/18/2006","12/9/2012","Stock","0","0","FDIC","DIF","San Francisco","CHICAGO","Phoenix","San Francisco","Western","West","0","0","","2426","2426","0","0","0","0","0","0"
"58773","18086","3688678","0","1st Commonwealth Bank of Virginia","Arlington","VA","22201","6/30/2012","8/19/2019","SA","2500 Wilson Blvd. Suite 100","","1","0","0","5","0","Arlington","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","2/17/2009","2/17/2009","10/19/2012","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","9771","9771","0","0","0","0","0","0"
"11706","12404","338945","1204083","1st Community Bank","Sherrard","IL","61281","6/30/2012","8/19/2019","NM","407 Third Street","ILLINOIS HOLDING CO.","2","0","0","2","1","Mercer","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1910","1/1/1934","3/12/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.1stcommunitybanks.com","10566","9918","1","647","0","0","0","0"
"27552","10064","1412619","2784920","1st Constitution Bank","Cranbury","NJ","8512","6/30/2012","8/19/2019","NM","2650 Route 130","1ST CONSTITUTION BANCORP","14","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/24/1989","7/24/1989","2/7/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.1stconstitution.com","67959","55545","0","12414","0","0","0","0"
"58321","0","3452123","0","1st Enterprise Bank","Los Angeles","CA","90017","6/30/2012","8/19/2019","NM","818 W. 7th St., Suite 220","","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","7/3/2006","7/3/2006","11/30/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","90545","82767","0","0","7778","0","0","0"
"34393","0","2531562","2531553","1st Equity Bank","Skokie","IL","60076","6/30/2012","8/19/2019","NM","3956 West Dempster Street","FIRST EQUITY CORP.","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/9/1997","6/9/1997","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.1stequitybank.net","17173","17173","0","0","0","0","0","0"
"57611","0","3203996","3203987","1st Equity Bank Northwest","Buffalo Grove","IL","60089","6/30/2012","8/19/2019","NM","1330 Dundee Road","NORTHWEST EQUITY CORP.","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","340","340","0","0","0","0","0","0"
"1673","0","526452","0","1st Financial Bank USA","Dakota Dunes","SD","57049","6/30/2012","8/19/2019","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","10670","10274","0","396","0","0","0","0"
"58548","0","3655081","0","1st Manatee Bank","Parrish","FL","34219","6/30/2012","8/19/2019","NM","12215 Us Highway 301 N","","2","0","0","4","0","Manatee","35840","North Port-Sarasota-Bradenton, FL","11/13/2007","11/13/2007","8/1/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","7295","7295","0","0","0","0","0","0"
"6646","8805","480723","0","1st National Bank","Lebanon","OH","45036","6/30/2012","8/19/2019","N","730 East Main Street","","11","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","10/31/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","31551","27682","107","3760","2","0","0","0"
"3564","11706","737632","3437782","1st National Bank of South Florida","Homestead","FL","33030","6/30/2012","8/19/2019","N","1550 North Krome Avenue","HOMETOWN OF HOMESTEAD BANKING COMPANY","7","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/24/1932","1/1/1934","2/29/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","24042","23531","0","511","0","0","0","0"
"26977","10790","1000511","2421896","1st National Community Bank","East Liverpool","OH","43920","6/30/2012","8/19/2019","N","16924 St. Clair Avenue","TRI-STATE 1ST BANC, INC.","6","0","1","8","0","Columbiana","","","6/1/1987","6/1/1987","9/30/2015","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","39888","14661","0","25227","0","0","0","0"
"57157","0","2998660","2998651","1st Regents Bank","Andover","MN","55304","6/30/2012","8/19/2019","NM","1777 Bunker Lake Blvd. Nw","ALLIANCE BANK SHARES CORPORATION","1","0","0","4","1","Anoka","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/22/2001","5/22/2001","1/17/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","6711","6711","0","0","0","0","0","0"
"57633","0","1018927","0","1st Security Bank of Washington","Mountlake Terrac","WA","98043","6/30/2012","8/19/2019","SB","6920 220th St Sw, Suite 300","","7","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","7/8/2012","Non-Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","47145","47134","11","0","0","0","0","0"
"9087","10250","991340","1199602","1st Source Bank","South Bend","IN","46601","6/30/2012","8/19/2019","SM","100 North Michigan Street","1ST SOURCE CORPORATION","79","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","222079","196448","13","25538","80","0","0","0"
"57626","0","3223305","3223293","1st State Bank","Saginaw","MI","48604","6/30/2012","8/19/2019","NM","4800 Fashion Sq Blvd, # 100","VALLEY FINANCIAL GROUP, LTD.","3","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/8/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststatebk.com","45124","45022","0","102","0","0","0","0"
"22543","14261","170640","3070152","1st State Bank of Mason City","Mason City","IL","62664","6/30/2012","8/19/2019","NM","123 West Elm Street","FIRSTATE BANCORP, INC.","1","0","0","5","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.1ststatebankmc.com","6460","6413","3","44","0","0","0","0"
"8426","10595","526519","1830240","1st Summit Bank","Johnstown","PA","15904","6/30/2012","8/19/2019","NM","125 Donald Lane","1ST SUMMIT BANCORP OF JOHNSTOWN, INC.","14","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","1/4/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.com","38252","31861","6","6044","341","0","0","0"
"57869","0","3309393","0","1st Trust Bank, Inc.","Hazard","KY","41701","6/30/2012","8/19/2019","NM","24 Commerce Drive","","2","0","0","4","0","Perry","","","12/13/2004","12/13/2004","10/15/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","25056","24101","0","955","0","0","0","0"
"35408","0","2860440","2860431","1st United Bank","Boca Raton","FL","33432","6/30/2012","8/19/2019","SM","One North Federal Highway","1ST UNITED BANCORP, INC.","26","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","4/20/2000","4/20/2000","4/1/2012","Stock","0","0","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","","13881","13876","5","0","0","0","0","0"
"31249","6607","350572","3800630","1st United Bank","Faribault","MN","55021","6/30/2012","8/19/2019","NM","430 4th St Nw","FARIBAULT FSL BANCORPORATION, INC.","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","WWW.1stunited.com","44636","44551","0","85","0","0","0","0"
"9751","0","340256","3304352","21st Century Bank","Loretto","MN","55357","6/30/2012","8/19/2019","NM","699 North Medina Street","DOLPHIN FAMILY MANAGEMENT CO.","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","16784","16515","0","269","0","0","0","0"
"29132","2966","777777","2499822","3rd Fed Bank","Newtown","PA","18940","6/30/2012","8/19/2019","SB","3 Penns Trail","TF FINANCIAL CORPORATION","15","0","1","5","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1921","3/23/1935","7/2/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","35836","31907","1822","2083","24","0","0","0"
"91005","0","455253","3688061","5Star Bank","Colorado Springs","CO","80914","6/30/2012","8/19/2019","NM","Pain&Stewart St, Bldg 1485,","ARMED FORCES BENEFIT ASSOCIATION","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/2/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","22101","22101","0","0","0","0","0","0"
"27831","358","671370","3825156","A J Smith Federal Savings Bank","Midlothian","IL","60445","6/30/2012","8/19/2019","SA","14757 S Cicero Ave","AJS BANCORP, MHC","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","1/23/2019","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","27372","27372","0","0","0","0","0","0"
"35029","0","2775151","2775142","AB&T NATIONAL BANK","Albany","GA","31708","6/30/2012","8/19/2019","N","2815 Meredyth Drive","COMMUNITY CAPITAL BANCSHARES, INC.","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","12/31/2013","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","38442","36643","0","1793","6","0","0","0"
"32257","8059","762773","0","Abacus Federal Savings Bank","New York","NY","10013","6/30/2012","8/19/2019","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","61967","61967","0","0","0","0","0","0"
"30332","5179","114774","0","Abbeville Building & Loan (A State-Chartered Savings Bank)","Abbeville","LA","70510","6/30/2012","8/19/2019","SB","1212 Charity Street","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","6379","6370","3","6","0","0","0","0"
"30619","5642","416272","0","Abbeville Savings and Loan, SSB","Abbeville","SC","29620","6/30/2012","8/19/2019","SB","209 South Main St","","1","0","0","5","0","Abbeville","","","1/1/1907","5/11/1953","10/16/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","6430","6430","0","0","0","0","0","0"
"19795","16035","198149","3612794","AbbyBank","Abbotsford","WI","54405","6/30/2012","8/19/2019","NM","401 Spruce Streets","ABBY BANCORP, INC.","6","0","0","4","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","1/14/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","37504","35446","1","2057","0","0","0","0"
"11694","11442","4839","1143641","ABC Bank","Chicago","IL","60644","6/30/2012","8/19/2019","NM","5645 West Lake Street","GREATER CHICAGO FINANCIAL CORP.","5","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","6/2/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","53368","53263","0","105","0","0","0","0"
"26549","0","117672","0","Abington Bank","Abington","MA","2351","6/30/2012","8/19/2019","SM","6 Harrison Avenue","","1","0","0","5","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","3/31/2017","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","21353","21353","0","0","0","0","0","0"
"32266","8070","202578","3910641","Acacia Federal Savings Bank","Falls Church","VA","22043","6/30/2012","8/19/2019","SA","7600 Leesburg Pike, # 200","AMERITAS MUTUAL HOLDING COMPANY","1","0","0","5","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","1/15/1985","1/15/1985","10/31/2013","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","73613","73613","0","0","0","0","0","0"
"19600","0","535753","2107707","Academy Bank, National Association","Colorado Springs","CO","80920","6/30/2012","8/19/2019","N","2835 Briargate Boulevard","DICKINSON FINANCIAL CORPORATION II","55","0","0","7","0","El Paso","17820","Colorado Springs, CO","6/15/1966","6/15/1966","6/18/2015","Stock","0","0","OCC","DIF","Dallas","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.academybank.com","101027","100676","263","0","88","0","0","0"
"4061","13760","266253","1055708","ACB Bank","Cherokee","OK","73728","6/30/2012","8/19/2019","NM","323 S Grand Street","ALFALFA COUNTY BANCSHARES, INC.","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/12/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","30596","22837","0","7759","0","0","0","0"
"58727","0","3614837","3637939","Access Bank","Omaha","NE","68114","6/30/2012","8/19/2019","NM","210 North 78th Street","3MV BANCORP, INC.","3","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","12/16/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","WWW.ACCESSBANK.COM","47190","47190","0","0","0","0","0","0"
"35189","0","2859903","3109904","Access National Bank","Reston","VA","20191","6/30/2012","8/19/2019","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORPORATION","5","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","3/31/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","81087","80587","0","500","0","0","0","0"
"58562","0","3535848","0","AccessBank Texas","Denton","TX","76201","6/30/2012","8/19/2019","NM","320 W Eagle Drive, # 100","","1","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","10/31/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","13984","13984","0","0","0","0","0","0"
"14936","11454","730446","1205950","Ackley State Bank","Ackley","IA","50601","6/30/2012","8/19/2019","SM","650 Main Street","GNB BANCORPORATION","6","0","0","2","1","Hardin","","","1/1/1934","12/18/1934","12/31/2015","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","48901","41193","2","7509","197","0","0","0"
"7506","12499","5210","1117464","ACNB Bank","Gettysburg","PA","17325","6/30/2012","8/19/2019","NM","16 Lincoln Square","ACNB CORPORATION","19","0","0","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","6/30/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","92565","44741","10","47814","0","0","0","0"
"18489","12279","463650","1055623","Adams Bank & Trust","Ogallala","NE","69153","6/30/2012","8/19/2019","SM","315 North Spruce Street","ADBANC, INC.","15","0","1","2","0","Keith","","","2/26/1962","2/26/1962","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.abtbank.com","72671","68176","0","4495","0","0","0","0"
"90140","12033","343903","0","Adams Community Bank","Adams","MA","1220","6/30/2012","8/19/2019","SB","2 Center Street","","7","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","10/15/2015","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","57551","56272","7","1272","0","0","0","0"
"14311","0","9553","1053870","Adams County Bank","Kenesaw","NE","68956","6/30/2012","8/19/2019","NM","401 N. Smith Avenue","FIRST KENESAW COMPANY","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.adamscountybank.net","29701","27759","0","1942","0","0","0","0"
"32304","8120","312570","0","Adams County Building and Loan Company","West Union","OH","45693","6/30/2012","8/19/2019","SA","201 West Main Street","","2","0","0","2","0","Adams","","","1/22/1907","4/4/1985","4/20/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","0","0","0","0","0","0","0","0"
"58697","18056","3603765","1131013","Adams Dairy Bank","Blue Springs","MO","64014","6/30/2012","8/19/2019","NM","651 Ne Coronado Drive","CARROLL COUNTY BANCSHARES, INC.","1","0","0","4","0","Jackson","28140","Kansas City, MO-KS","1/3/2008","1/3/2008","3/2/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","14016","14016","0","0","0","0","0","0"
"9812","0","332756","0","Adams State Bank","Adams","NE","68301","6/30/2012","8/19/2019","NM","649 Main Street","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.adamsstate.com","12514","9993","0","2521","0","0","0","0"
"28380","1473","101671","2467474","Adirondack Bank","Utica","NY","13501","6/30/2012","8/19/2019","SM","185 Genesee Street","ADIRONDACK BANCORP, INC.","17","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","12/31/2013","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","41077","36643","0","4434","0","0","0","0"
"27015","13964","541307","4184177","Admirals Bank","Cranston","RI","2910","6/30/2012","8/19/2019","SA","815 Reservoir Avenue","LAZARES & COMPANY LLC","7","0","1","4","0","Providence","39300","Providence-Warwick, RI-MA","1/1/1967","7/20/1987","6/27/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.admiralsbank.com","40670","40670","0","0","0","0","0","0"
"8251","0","94858","1399505","Adrian Bank","Adrian","MO","64720","6/30/2012","8/19/2019","SM","130 East Main Street","ADRIAN BANCSHARES, INC.","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.adrianbank.com","29018","24144","0","4842","32","0","0","0"
"8822","0","293352","1125254","Adrian State Bank","Adrian","MN","56110","6/30/2012","8/19/2019","NM","322 Maine Avenue","ADRIAN BUILDING CORPORATION","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.adrianstatebank.com","7822","7449","0","373","0","0","0","0"
"31372","6824","405173","0","Advance Bank","Baltimore","MD","21215","6/30/2012","8/19/2019","SA","4801 Seton Drive","","2","0","0","4","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","1/1/1957","10/16/1963","12/12/2013","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","7939","7939","0","0","0","0","0","0"
"29864","4226","834979","1251256","Advantage Bank","Cambridge","OH","43725","6/30/2012","8/19/2019","NM","814 Wheeling Avenue","CAMCO FINANCIAL CORPORATION","23","0","1","4","0","Guernsey","","","1/1/1891","5/2/1938","2/28/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","42346","40384","0","0","1962","0","0","0"
"18152","15877","438050","1066928","Advantage Bank","Oklahoma City","OK","73141","6/30/2012","8/19/2019","NM","8001 Ne 23rd Street","SPENCER BANCSHARES, INC.","2","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","11/17/1913","2/15/1960","5/27/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.advantagebank.biz","28942","22558","1","6383","0","0","0","0"
"57072","0","2927615","2926270","Advantage Bank","Loveland","CO","80537","6/30/2012","8/19/2019","NM","1475 North Denver Avenue","ADVANTAGE BANCORP, INC.","4","0","0","4","0","Larimer","22660","Fort Collins, CO","9/21/2000","9/21/2000","5/28/2015","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","http://www.advantagebanks.com","40067","39733","0","325","9","0","0","0"
"10375","14584","189549","3155273","Advantage Community Bank","Dorchester","WI","54425","6/30/2012","8/19/2019","NM","101 West Center Street","ADVANTAGE COMMUNITY BANCSHARES, INC.","4","0","0","4","0","Clark","","","8/9/1906","1/1/1934","6/30/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.advantagecommunity.com","21904","21146","0","720","38","0","0","0"
