cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,trn,trnipcoc,trnusgov,trnmuni,trncbo,trnfcfg,trnfc,trnfg
"6080","16056","199052","3613504","Farmers State Bank","Stickney","SD","57375","12/31/2014","8/19/2019","NM","221 Main Street","JOHN T. VUCUREVICH FOUNDATION","3","0","0","2","0","Aurora","","","1/1/1925","1/1/1934","6/30/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","41286","37376","0","3910","0","0","0","0"
"19720","16064","113030","1080885","Farmers State Bank","Dublin","GA","31040","12/31/2014","8/19/2019","NM","1620 Veterans Boulevard","FARMERS BANCSHARES, INC.","3","0","0","4","1","Laurens","","","1/1/1934","6/19/1967","4/30/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","www.farmersstate-online.net","38329","33483","0","4846","0","0","0","0"
"12293","0","407850","3068636","Farmers State Bank","Hosmer","SD","57448","12/31/2014","8/19/2019","NM","102 W Main St","H2H BANCSHARES, INC.","1","0","0","2","1","Edmunds","","","10/18/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","5972","5201","0","771","0","0","0","0"
"13407","0","875057","1109320","Farmers State Bank","Center","TX","75935","12/31/2014","8/19/2019","NM","115 Shelbyville Street","FARMERS BANCSHARES, INC.","6","0","0","2","1","Shelby","","","7/7/1910","1/1/1934","7/21/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fsbctx.bank","154941","139318","0","15623","0","0","0","0"
"14209","0","1006148","1200124","Farmers State Bank","Marion","IA","52302","12/31/2014","8/19/2019","NM","1240 8th Avenue","NEIGHBOR INSURANCE AGENCY, INC.","8","0","0","4","1","Linn","16300","Cedar Rapids, IA","8/27/1927","4/9/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.myfsbonline.com","46498","40875","0","5623","0","0","0","0"
"14578","13452","113441","1245479","Farmers State Bank","Lagrange","IN","46761","12/31/2014","8/19/2019","NM","220 South Detroit Street","FS BANCORP","14","0","1","8","0","Lagrange","","","7/16/1934","7/16/1934","1/1/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.farmersstatebank.com","62469","48717","0","13752","0","0","0","0"
"9290","11972","348748","1207598","Farmers State Bank","Mentone","IN","46539","12/31/2014","8/19/2019","NM","102 East Main Street","KOSCIUSKO FINANCIAL, INC.","5","0","0","2","0","Kosciusko","","","1/1/1892","1/1/1934","5/31/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","62248","47736","0","14512","0","0","0","0"
"10652","0","84251","1056125","Farmers State Bank","Ewing","NE","68735","12/31/2014","8/19/2019","NM","220 E Nebraska St","CHAMBANCO, INC.","1","0","0","2","0","Holt","","","11/16/1927","1/1/1934","9/20/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","","9069","8033","0","1036","0","0","0","0"
"17356","0","476454","1066375","Farmers State Bank","Carroll","NE","68723","12/31/2014","8/19/2019","NM","501 Main St.","CARROLL BANCORP., THE","1","0","0","2","0","Wayne","","","1/23/1945","9/10/1954","11/26/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","","3069","2935","54","0","80","0","0","0"
"15126","0","680747","1205473","Farmers State Bank","Hillsboro","WI","54634","12/31/2014","8/19/2019","NM","726 Water Avenue","BOSSHARD FINANCIAL GROUP, INC.","4","0","0","2","0","Vernon","","","1/6/1913","1/1/1934","1/22/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","fsbhillsboro.com","31768","27058","0","4710","0","0","0","0"
"13257","10934","727156","1052369","Farmers State Bank","Wallace","NE","69169","12/31/2014","8/19/2019","SM","234 S Commercial Ave","NEBANCO, INC.","3","0","0","2","0","Lincoln","","","5/18/1918","1/1/1934","7/8/2016","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","","13358","12446","0","912","0","0","0","0"
"5838","10241","131717","1071539","Farmers State Bank","Booneville","KY","41314","12/31/2014","8/19/2019","NM","Main Street","MIDDLEFORK FINANCIAL GROUP INC.","2","0","0","8","1","Owsley","","","1/2/1931","1/1/1934","6/16/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.farmersstatebankky.com","18847","16290","1","2556","0","0","0","0"
"9295","0","749840","1201756","Farmers State Bank","Lake View","IA","51450","12/31/2014","8/19/2019","SM","401 Main Street","JEMS, INC.","1","0","0","2","0","Sac","","","1/1/1914","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.fsblv.com","8935","7922","0","1013","0","0","0","0"
"879","14287","773032","2645937","Farmers State Bank","Lincolnton","GA","30817","12/31/2014","8/19/2019","NM","U.S. Hwy. 378 & Ward Ave.","LINCOLN BANCSHARES, INC.","3","0","0","8","1","Lincoln","12260","Augusta-Richmond County, GA-SC","12/2/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://fsblcww.com","37748","27541","0","10207","0","0","0","0"
"526","0","542854","3108439","Farmers State Bank","Pine Bluffs","WY","82082","12/31/2014","8/19/2019","SM","103 East Second","COMMERCIAL BANCORP","1","0","0","2","1","Laramie","16940","Cheyenne, WY","4/30/1915","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.bankinwyo.com","20572","19974","0","598","0","0","0","0"
"13897","10013","757452","1067000","Farmers State Bank","Cameron","MO","64429","12/31/2014","8/19/2019","NM","124 East Third St.","FSC BANCSHARES, INC.","9","0","0","5","0","Clinton","28140","Kansas City, MO-KS","1/1/1934","2/14/1934","1/30/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","WWW.FSCBANK.COM","73026","67928","0","5092","6","0","0","0"
"10458","16152","510947","2735931","Farmers State Bank & Trust Co.","Mount Sterling","IL","62353","12/31/2014","8/19/2019","NM","129 West Main","MOUNT STERLING BANCORP, INC","4","0","0","2","0","Brown","","","6/1/1914","1/1/1934","4/2/2010","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","http://www.fsb-tc.com","28740","23048","0","5692","0","0","0","0"
"16114","0","567736","3371701","Farmers State Bank & Trust Co.","Church Point","LA","70525","12/31/2014","8/19/2019","NM","110 West Plaquemine","FSB BANCSHARES, INC.","5","0","0","4","1","Acadia","29180","Lafayette, LA","1/3/1944","1/3/1944","7/1/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.farmers24.com","43913","37054","0","6859","0","0","0","0"
"11299","0","856346","2321398","Farmers State Bank of Alto Pass, Ill.","Alto Pass","IL","62905","12/31/2014","8/19/2019","NM","55 N Elm St","FARMERS STATE HOLDING CORP.","4","0","0","4","1","Union","","","1/1/1910","1/1/1934","9/26/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.myfsb.com","71093","70706","0","387","0","0","0","0"
"1780","15527","956956","1055119","Farmers State Bank of Calhan","Calhan","CO","80808","12/31/2014","8/19/2019","NM","458 Colorado Avenue","PIEPER BANCORP, INC.","3","0","0","5","1","El Paso","17820","Colorado Springs, CO","8/16/1916","1/1/1934","1/19/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.yourfsb.com","59888","54000","0","5888","0","0","0","0"
"12091","12862","611246","1209761","Farmers State Bank of Camp Point","Camp Point","IL","62320","12/31/2014","8/19/2019","NM","206 East Wood","ILLINI CORPORATION","1","0","0","2","0","Adams","","","9/30/1921","1/1/1934","6/22/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","11993","11394","5","594","0","0","0","0"
"11133","0","91950","1496244","Farmers State Bank of Canton","Canton","SD","57013","12/31/2014","8/19/2019","NM","220 East Fifth Street","LINCOLN HOLDING COMPANY","1","0","0","2","0","Lincoln","43620","Sioux Falls, SD","10/1/1901","1/1/1934","5/21/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.cantonfarmersstatebank.com","17129","15315","0","1814","0","0","0","0"
"14353","0","924656","1127865","Farmers State Bank of Crosby, N. D.","Crosby","ND","58730","12/31/2014","8/19/2019","NM","111 E Central Ave","HANISCH BANKSHARES, LTD.","1","0","0","2","1","Divide","","","6/7/1919","1/1/1934","1/19/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","36397","34691","0","1706","0","0","0","0"
"10802","12651","41937","1427529","Farmers State Bank of Danforth","Danforth","IL","60930","12/31/2014","8/19/2019","NM","Front And Adams Streets","PRAIRIE STATE BANCORP, INC.","2","0","0","2","0","Iroquois","","","10/18/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.fsbdanforth.com","20408","18509","0","1899","0","0","0","0"
"1413","0","344852","1125571","Farmers State Bank of Darwin","Darwin","MN","55324","12/31/2014","8/19/2019","NM","318 N 1st Street","DARWIN BANCSHARES, INC.","2","0","0","2","1","Meeker","","","1/1/1914","1/1/1934","8/9/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.perennialbank.com","13412","9667","0","3745","0","0","0","0"
"1973","0","595953","1989830","Farmers State Bank of Denton, Montana","Denton","MT","59430","12/31/2014","8/19/2019","SM","423 Broadway","W.C. EDWARDS HOLDING CO., INC.","1","0","0","2","1","Fergus","","","6/1/1929","1/1/1934","4/30/2015","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","","6198","6065","0","133","0","0","0","0"
"10077","0","860231","0","Farmers State Bank of Emden","Emden","IL","62635","12/31/2014","8/19/2019","NM","205 Lincoln St","","1","0","0","2","0","Logan","","","5/25/1891","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","11891","9549","0","2342","0","0","0","0"
"8214","0","1006157","0","Farmers State Bank of Hamel","Hamel","MN","55340","12/31/2014","8/19/2019","NM","145 Hamel Road","","2","0","0","7","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1919","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fsboh.com","29421","28814","1","606","0","0","0","0"
"10561","0","1007752","4523440","Farmers State Bank of Hartland","Hartland","MN","56042","12/31/2014","8/19/2019","NM","601 N. Broadway","MINNESOTA COMMUNITY BANCSHARES, INC.","3","0","0","2","1","Freeborn","","","2/19/1912","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fsbmn.bank","34713","32356","0","2355","2","0","0","0"
"9259","11794","837541","1491520","Farmers State Bank of Hoffman","Hoffman","IL","62250","12/31/2014","8/19/2019","NM","100 West 4th Street","FARMERS STATE BANCORPORATION, INC.","3","0","0","2","0","Clinton","41180","St. Louis, MO-IL","1/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fsbhoffman.com","43972","38437","0","5535","0","0","0","0"
"9354","15763","981453","1125003","Farmers State Bank of Hoffman","Hoffman","MN","56339","12/31/2014","8/19/2019","NM","103 Main Ave W","HOFFMAN BANCSHARES, INC.","1","0","0","2","1","Grant","","","3/21/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.fsbhoffman.net","8140","7589","0","551","0","0","0","0"
"13902","0","295646","0","Farmers State Bank of Medora","Medora","IL","62063","12/31/2014","8/19/2019","NM","Main And Washington Streets","","1","0","0","2","0","Macoupin","41180","St. Louis, MO-IL","9/9/1912","2/17/1934","3/26/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","8593","8031","0","506","56","0","0","0"
"15011","12691","554941","0","Farmers State Bank of Munith","Munith","MI","49259","12/31/2014","8/19/2019","NM","201 North Main Street","","3","0","0","8","0","Jackson","27100","Jackson, MI","9/2/1922","2/4/1935","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","http://www.farmerstatebank.com","21324","17995","0","3329","0","0","0","0"
"14404","0","702966","0","Farmers State Bank of Newcastle","Newcastle","TX","76372","12/31/2014","8/19/2019","SM","722 Broadway Avenue","","1","0","0","2","0","Young","","","1/1/1909","5/23/1934","12/31/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://www.fmsbnewcastle.com","40019","39311","23","685","0","0","0","0"
"5731","0","458049","2342272","Farmers State Bank of Sublette","Sublette","IL","61367","12/31/2014","8/19/2019","NM","303 S. Pennsylvania Avenue","FSB CORP.","2","0","0","2","1","Lee","","","1/1/1920","1/1/1934","6/10/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","9119","7365","0","1754","0","0","0","0"
"1929","15884","803658","1126185","Farmers State Bank of Trimont","Trimont","MN","56176","12/31/2014","8/19/2019","NM","220 Main Street West","FSB HOLDING COMPANY, INC.","2","0","0","2","0","Martin","","","1/1/1912","1/1/1934","7/22/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.trimontbank.com","17732","16199","0","1533","0","0","0","0"
"10174","0","865852","1128385","Farmers State Bank of Underwood","Underwood","MN","56586","12/31/2014","8/19/2019","NM","110 Main St","UNDERWOOD BANCSHARES, INC.","3","0","0","2","1","Otter Tail","","","12/1/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","WWW.farmersstbank.com","17012","12107","0","4905","0","0","0","0"
"8864","0","899156","1124592","Farmers State Bank of Watkins","Watkins","MN","55389","12/31/2014","8/19/2019","NM","Meeker And Second Avenue","NEISEN BANCSHARES, INC.","1","0","0","8","1","Meeker","","","10/12/1914","1/1/1934","12/31/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.fsbwatkins.com","11871","10639","0","1192","40","0","0","0"
"8865","0","777254","1135619","Farmers State Bank of West Concord","West Concord","MN","55985","12/31/2014","8/19/2019","NM","181 Main Street","WEST CONCORD BANCSHARES, INC.","2","0","0","2","1","Dodge","40340","Rochester, MN","6/2/1930","1/1/1934","9/30/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","heritagebankmn.com","15060","13433","0","1627","0","0","0","0"
"11680","15539","653433","1205192","Farmers State Bank of Western Illinois","Alpha","IL","61413","12/31/2014","8/19/2019","SM","124 West D Street","ALPHA BANCO, INC.","6","0","0","2","1","Henry","19340","Davenport-Moline-Rock Island, IA-IL","12/1/1910","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.fsbwil.com","44071","36887","0","7184","0","0","0","0"
"1619","0","376657","1059126","Farmers State Bank Stanberry","Stanberry","MO","64489","12/31/2014","8/19/2019","SM","118 W 1st St","FREDERICK HOLDING COMPANY","1","0","0","2","1","Gentry","","","3/25/1925","1/1/1934","7/31/2016","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","20388","18326","0","2062","0","0","0","0"
"12758","0","37659","0","Farmers State Bank, Allen, Oklahoma","Allen","OK","74825","12/31/2014","8/19/2019","NM","101 East Broadway","","2","0","0","2","1","Pontotoc","","","9/8/1922","1/1/1934","3/9/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.fsballen.com","16336","15940","0","396","0","0","0","0"
"11003","0","365950","2973779","Farmers State Bank, S/B","Schell City","MO","64783","12/31/2014","8/19/2019","NM","100 North Main Street","FARMERS FINANCIAL CORPORATION","5","0","0","8","0","Vernon","","","11/24/1910","1/1/1934","12/20/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","http://www.fsbmo.com","25307","14997","0","10310","0","0","0","0"
"12249","0","381754","4672973","Farmers State Bank, Spencer","Spencer","NE","68777","12/31/2014","8/19/2019","NM","101 N Thayer St","FARMERS STATE BANCSHARES II, INC.","1","0","0","2","0","Boyd","","","12/10/1922","1/1/1934","3/23/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","","9245","8822","52","371","0","0","0","0"
"6156","0","694771","0","Farmers State Bank, Winthrop, Wash.","Winthrop","WA","98862","12/31/2014","8/19/2019","NM","159 Riverside Avenue","","1","0","0","7","0","Okanogan","","","1/1/1916","1/1/1934","7/27/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","http://farmersstatebankwa.com","15653","14785","0","868","0","0","0","0"
"8510","15720","646042","1135534","Farmers Trust & Savings Bank","Earling","IA","51530","12/31/2014","8/19/2019","NM","122 Main Street","J. CARL H. BANCORPORATION","3","0","0","2","1","Shelby","","","1/1/1892","1/1/1934","6/3/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","http://www.ftnsbank.net","33938","33005","0","933","0","0","0","0"
"14392","12433","382443","1208483","Farmers Trust & Savings Bank","Williamsburg","IA","52361","12/31/2014","8/19/2019","NM","510 Elm Street","FTS FINANCIAL, INC.","2","0","0","2","1","Iowa","","","1/1/1934","5/1/1934","3/18/2009","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.ftsbia.com","33766","31307","0","2459","0","0","0","0"
"12858","15429","543945","1200777","Farmers Trust and Savings Bank","Spencer","IA","51301","12/31/2014","8/19/2019","NM","125 West 4th Street","EASTER ENTERPRISES, INC.","1","0","0","2","1","Clay","","","4/7/1916","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.farmerstrust.com","112834","79699","0","33135","0","0","0","0"
"14195","15624","825847","2630773","Farmers Trust and Savings Bank","Buffalo Center","IA","50424","12/31/2014","8/19/2019","NM","101-106 Fifth Street","KOSS-WINN BANCSHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN WITH 401(K) PROVISIONS","5","0","1","2","1","Winnebago","","","1/1/1914","4/5/1934","2/2/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.ftsbbank.com","73795","61690","0","12105","0","0","0","0"
"9327","0","653134","0","Farmers-Merchants Bank & Trust Company","Breaux Bridge","LA","70517","12/31/2014","8/19/2019","NM","100 South Main Street","","7","0","0","4","1","Saint Martin","29180","Lafayette, LA","1/1/1932","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.fmbanking.com","137411","112094","51","25266","0","0","0","0"
"12104","0","652445","1200188","Farmers-Merchants National Bank of Paxton","Paxton","IL","60957","12/31/2014","8/19/2019","N","101 North Taft Street","PREMIER BANCORP OF ILLINOIS, INC.","3","0","0","2","0","Ford","16580","Champaign-Urbana, IL","3/26/1914","1/1/1934","9/30/2018","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","28617","26218","0","2399","0","0","0","0"
"18208","8442","1009804","3407598","Farmington Bank","Farmington","CT","6032","12/31/2014","8/19/2019","SB","One Farm Glen Boulevard","FIRST CONNECTICUT BANCORP, INC.","26","0","0","4","0","Hartford","25540","Hartford-West Hartford-East Hartford, CT","8/1/1851","7/1/1960","9/30/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","1","","144939","103031","0","41908","0","0","0","0"
"6149","0","477376","2332572","Farmington State Bank","Farmington","WA","99128","12/31/2014","8/19/2019","NM","103 North First Street","FARMINGTON FINANCE CORPORATION","1","0","0","2","0","Whitman","","","5/10/1929","1/1/1934","7/27/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","1925","1844","0","81","0","0","0","0"
"1802","0","486248","1143669","Fayette County Bank","Saint Elmo","IL","62458","12/31/2014","8/19/2019","SM","320 North Main Street","FAYETTE COUNTY BANCSHARES, INC.","1","0","0","8","1","Fayette","","","1/1/1894","1/1/1934","5/26/2015","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","6848","5758","0","1090","0","0","0","0"
"31936","7624","675079","0","Fayette Savings Bank, SSB","La Grange","TX","78945","12/31/2014","8/19/2019","SB","111 East Travis","","4","0","0","5","0","Fayette","","","1/1/1976","8/29/1978","6/16/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.fayettesavings.com","34580","34579","0","1","0","0","0","0"
"3195","0","450753","2112439","Fayetteville Bank","Fayetteville","TX","78940","12/31/2014","8/19/2019","NM","107 West Fayette Street","INDUSTRY BANCSHARES, INC.","3","0","0","7","0","Fayette","","","2/16/1917","1/1/1934","8/26/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","http://www.fayettevillebank.com","55935","48912","0","7023","0","0","0","0"
"1028","11303","314444","1099092","FBT Bank & Mortgage","Fordyce","AR","71742","12/31/2014","8/19/2019","SM","200 West Fourth Street","FBT BANCSHARES, INC.","5","0","0","8","1","Dallas","","","1/6/1931","1/1/1934","9/24/2012","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.fbtbank.com","34877","29432","0","5445","0","0","0","0"
"4319","11268","321947","1134069","FCN Bank, National Association","Brookville","IN","47012","12/31/2014","8/19/2019","N","501 Main Street","FCN BANC CORP.","5","0","1","8","0","Franklin","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.fcnbank.com","115194","99364","0","15830","0","0","0","0"
"33831","16138","2107181","4103310","FDS Bank","Mason","OH","45040","12/31/2014","8/19/2019","SA","9111 Duke Blvd, # 100","MACY'S, INC.","1","0","0","7","0","Warren","17140","Cincinnati, OH-KY-IN","9/8/1993","9/8/1993","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","0","0","0","0","0","0","0","0"
"29744","3997","119872","0","Federal Savings Bank","Dover","NH","3820","12/31/2014","8/19/2019","SA","633 Central Avenue","","5","0","0","4","0","Strafford","14460","Boston-Cambridge-Newton, MA-NH","1/1/1890","8/16/1951","7/21/2011","Non-Stock","0","1","OCC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.fsbdover.com","87341","87066","0","275","0","0","0","0"
"10464","0","640143","2357575","Federated Bank","Onarga","IL","60955","12/31/2014","8/19/2019","NM","107 North Chestnut","ADMIRAL FAMILY BANKS, INC.","4","0","0","2","1","Iroquois","","","1/1/1918","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.federatedbank.com","35680","29690","0","5990","0","0","0","0"
"14352","0","764142","2604493","Federation Bank","Washington","IA","52353","12/31/2014","8/19/2019","NM","102 East Main Street","WASHINGTON BANCORP","4","0","0","2","1","Washington","26980","Iowa City, IA","11/1/1906","4/18/1934","12/14/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.federationbankia.com","30481","28778","0","1703","0","0","0","0"
"1380","0","879439","4211336","Feliciana Bank & Trust Company","Clinton","LA","70722","12/31/2014","8/19/2019","NM","10926 Plank Road","FELICIANA BANCSHARES, INC.","3","0","0","4","1","East Feliciana","12940","Baton Rouge, LA","1/20/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.felicianabank.com","26386","22262","0","4124","0","0","0","0"
"57621","0","3202962","3641002","Fidelity Bank","Wichita Falls","TX","76308","12/31/2014","8/19/2019","NM","2525 Kell Blvd, # 100","FB BANCSHARES, INC.","6","0","0","4","0","Wichita","48660","Wichita Falls, TX","9/9/2003","9/9/2003","4/28/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fidelitybankwf.com","171434","170737","0","697","0","0","0","0"
"30895","6081","762474","3843945","Fidelity Bank","Wichita","KS","67202","12/31/2014","8/19/2019","SA","100 East English Street","BASTIAN INVESTMENTS, INC.","23","0","1","4","0","Sedgwick","48620","Wichita, KS","1/1/1956","12/30/1957","4/26/2014","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","0","www.fidelitybank.com","99706","73301","43","26362","0","0","0","0"
"14251","11001","193247","3231382","FIDELITY BANK","West Des Moines","IA","50266","12/31/2014","8/19/2019","NM","177 S. Jordan Creek Parkway","MAXIMUM BANCSHARES, INC.","3","0","0","4","1","Dallas","19780","Des Moines-West Des Moines, IA","1/1/1927","4/18/1934","3/20/2009","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fidelity-bank.com","12091","11904","0","187","0","0","0","0"
"20268","14336","9357","3362923","Fidelity Bank","Edina","MN","55435","12/31/2014","8/19/2019","NM","7600 Parklawn Avenue","FIDELITY HOLDING COMPANY","1","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","10/8/1970","10/8/1970","11/13/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fidelitybankmn.com","42736","42196","162","378","0","0","0","0"
"28316","1355","255574","0","FIDELITY BANK","New Orleans","LA","70130","12/31/2014","8/19/2019","SB","321 St Charles Ave","","18","0","0","4","0","Orleans","35380","New Orleans-Metairie, LA","1/1/1908","1/16/1936","9/28/2017","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://bankwithfidelity.com","148601","147164","0","1274","163","0","0","0"
