cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,trn,trnipcoc,trnusgov,trnmuni,trncbo,trnfcfg,trnfc,trnfg
"9751","0","340256","3304352","21st Century Bank","Loretto","MN","55357","6/30/2016","8/19/2019","NM","699 North Medina Street","DOLPHIN FAMILY MANAGEMENT CO.","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","20703","19814","0","889","0","0","0","0"
"91005","0","455253","4754758","5Star Bank","Colorado Springs","CO","80914","6/30/2016","8/19/2019","NM","Peterson Air Force Base, 455","LITTLE LONDON BANCORP","4","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/23/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","32309","32309","0","0","0","0","0","0"
"27831","358","671370","4523459","A J Smith Federal Savings Bank","Midlothian","IL","60445","6/30/2016","8/19/2019","SA","14757 S Cicero Ave","AJS BANCORP, INC.","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","1/23/2019","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","33552","31042","0","2510","0","0","0","0"
"35029","0","2775151","2775142","AB&T National Bank","Albany","GA","31708","6/30/2016","8/19/2019","N","2815 Meredyth Drive","COMMUNITY CAPITAL BANCSHARES, INC.","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","12/30/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","58070","56388","0","1682","0","0","0","0"
"32257","8059","762773","0","Abacus Federal Savings Bank","New York","NY","10013","6/30/2016","8/19/2019","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","60877","60877","0","0","0","0","0","0"
"30332","5179","114774","0","Abbeville Building & Loan (A State-Chartered Savings Bank)","Abbeville","LA","70510","6/30/2016","8/19/2019","SB","1212 Charity Street","","1","0","0","8","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","6350","6344","0","6","0","0","0","0"
"30619","5642","416272","0","Abbeville First Bank, SSB","Abbeville","SC","29620","6/30/2016","8/19/2019","SB","205 South Main St","","2","0","0","5","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","12445","12445","0","0","0","0","0","0"
"19795","16035","198149","3612794","AbbyBank","Abbotsford","WI","54405","6/30/2016","8/19/2019","NM","401 East Spruce Street","ABBY BANCORP, INC.","4","0","0","2","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","8/31/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","56438","53137","0","3301","0","0","0","0"
"11694","11442","4839","1143641","ABC Bank","Chicago","IL","60644","6/30/2016","8/19/2019","NM","5645 West Lake Street","GREATER CHICAGO FINANCIAL CORP.","5","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","6/2/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","64765","61280","0","3485","0","0","0","0"
"26549","0","117672","0","Abington Bank","Abington","MA","2351","6/30/2016","8/19/2019","SM","6 Harrison Avenue","","1","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","3/31/2017","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","31080","26509","0","4571","0","0","0","0"
"19600","0","535753","2107707","Academy Bank, National Association","Colorado Springs","CO","80920","6/30/2016","8/19/2019","N","2835 Briargate Boulevard","DICKINSON FINANCIAL CORPORATION II","89","0","1","4","0","El Paso","17820","Colorado Springs, CO","6/15/1966","6/15/1966","4/27/2017","Stock","0","0","OCC","DIF","Dallas","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.academybank.com","231961","231392","0","463","106","0","0","0"
"4061","13760","266253","1055708","ACB Bank","Cherokee","OK","73728","6/30/2016","8/19/2019","NM","323 S Grand Street","ALFALFA COUNTY BANCSHARES, INC.","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","38561","30318","0","8243","0","0","0","0"
"58727","0","3614837","3637939","Access Bank","Omaha","NE","68114","6/30/2016","8/19/2019","NM","8712 West Dodge Road","3MV BANCORP, INC.","5","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/5/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","WWW.ACCESSBANK.COM","121246","121246","0","0","0","0","0","0"
"35189","0","2859903","3109904","Access National Bank","Reston","VA","20191","6/30/2016","8/19/2019","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORPORATION","5","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","3/31/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","536224","461887","0","74337","0","0","0","0"
"58562","0","3535848","4556381","AccessBank Texas","Denton","TX","76201","6/30/2016","8/19/2019","NM","320 W Eagle Drive, # 100","ACCESS BANCORP, INC.","3","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","79077","79077","0","0","0","0","0","0"
"7506","12499","5210","1117464","ACNB Bank","Gettysburg","PA","17325","6/30/2016","8/19/2019","NM","16 Lincoln Square","ACNB CORPORATION","22","0","0","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","6/30/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","81738","49522","18","32198","0","0","0","0"
"18489","12279","463650","1055623","Adams Bank & Trust","Ogallala","NE","69153","6/30/2016","8/19/2019","SM","315 North Spruce Street","ADBANC, INC.","19","0","1","2","0","Keith","","","2/26/1962","2/26/1962","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.abtbank.com","94157","75835","7","18315","0","0","0","0"
"90140","12033","343903","0","Adams Community Bank","Adams","MA","1220","6/30/2016","8/19/2019","SB","2 Center Street","","8","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","1/1/2016","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","106522","94708","0","11814","0","0","0","0"
"14311","0","9553","1053870","Adams County Bank","Kenesaw","NE","68956","6/30/2016","8/19/2019","NM","401 N. Smith Avenue","FIRST KENESAW COMPANY","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.adamscountybank.net","37193","27939","0","9254","0","0","0","0"
"32304","8120","312570","0","Adams County Building and Loan Company","West Union","OH","45693","6/30/2016","8/19/2019","SA","201 West Main Street","","2","0","0","2","0","Adams","","","1/22/1907","4/4/1985","4/20/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","0","0","0","0","0","0","0","0"
"58697","18056","3603765","4564724","Adams Dairy Bank","Blue Springs","MO","64014","6/30/2016","8/19/2019","NM","651 Ne Coronado Drive","ADAMS DAIRY BANCSHARES, INC.","1","0","0","4","0","Jackson","28140","Kansas City, MO-KS","1/3/2008","1/3/2008","5/4/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","32056","31780","0","0","276","0","0","0"
"9812","0","332756","0","Adams State Bank","Adams","NE","68301","6/30/2016","8/19/2019","NM","649 Main Street","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.adamsstate.com","14862","11019","0","3843","0","0","0","0"
"28380","1473","101671","2467474","Adirondack Bank","Utica","NY","13501","6/30/2016","8/19/2019","SM","185 Genesee Street","ADIRONDACK BANCORP, INC.","18","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","89112","80622","0","8490","0","0","0","0"
"27015","13964","541307","4184177","Admirals Bank","Boston","MA","2116","6/30/2016","8/19/2019","SA","579 Boylston Street","LAZARES & COMPANY LLC","2","0","1","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1967","7/20/1987","12/31/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.admiralsbank.com","6162","6162","0","0","0","0","0","0"
"8251","0","94858","1399505","Adrian Bank","Adrian","MO","64720","6/30/2016","8/19/2019","SM","130 East Main Street","ADRIAN BANCSHARES, INC.","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.adrianbank.com","41899","35420","0","6447","32","0","0","0"
"8822","0","293352","1125254","Adrian State Bank","Adrian","MN","56110","6/30/2016","8/19/2019","NM","322 Maine Avenue","ADRIAN BUILDING CORPORATION","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.adrianstatebank.com","11304","10459","0","845","0","0","0","0"
"18152","15877","438050","1066928","Advantage Bank","Oklahoma City","OK","73141","6/30/2016","8/19/2019","NM","8001 Ne 23rd Street","SPENCER BANCSHARES, INC.","2","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","11/17/1913","2/15/1960","4/25/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.advantagebank.biz","32627","24294","0","8333","0","0","0","0"
"57072","0","2927615","0","Advantage Bank","Loveland","CO","80538","6/30/2016","8/19/2019","NM","1475 North Denver Avenue","","4","0","0","4","0","Larimer","22660","Fort Collins, CO","9/21/2000","9/21/2000","6/14/2016","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","http://www.advantagebanks.com","53350","52938","0","412","0","0","0","0"
"10375","14584","189549","3155273","Advantage Community Bank","Dorchester","WI","54425","6/30/2016","8/19/2019","NM","101 West Center Street","ADVANTAGE COMMUNITY BANCSHARES, INC.","4","0","0","4","0","Clark","","","8/9/1906","1/1/1934","6/30/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.advantagecommunity.com","35286","33852","0","1431","3","0","0","0"
"34885","14544","965789","3823291","Affiliated Bank","Bedford","TX","76021","6/30/2016","8/19/2019","SA","500 Harwood Rd.","BANCAFFILIATED, INC.","4","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","1/1/1959","6/1/1998","2/27/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.affiliatedbank.com","57799","57799","0","0","0","0","0","0"
"57264","0","3118447","3118456","Affinity Bank","Atlanta","GA","30328","6/30/2016","8/19/2019","NM","5660 New Northside Drive, #","ABB FINANCIAL GROUP, INC.","1","0","0","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","9/3/2002","9/3/2002","12/26/2017","Stock","0","0","FDIC","DIF","Atlanta","NEW YORK","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.myaffinitybank.com","64210","63856","0","0","354","0","0","0"
"35267","14939","2909330","1562176","AIG Federal Savings Bank","Wilmington","DE","19809","6/30/2016","8/19/2019","SA","503 Carr Road, Suite 130","AMERICAN INTERNATIONAL GROUP, INC.","1","0","0","5","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/15/2000","5/15/2000","12/15/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","","0","0","0","0","0","0","0","0"
"3304","0","1006951","3183959","AIMBank","Littlefield","TX","79339","6/30/2016","8/19/2019","NM","337 Phelps Avenue","AIM BANCSHARES, INC.","16","0","0","4","1","Lamb","","","9/19/1925","1/1/1934","4/7/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.aimbankonline.com","55146","48062","1","6930","153","0","0","0"
"35314","0","2877484","3047583","Alamerica Bank","Birmingham","AL","35205","6/30/2016","8/19/2019","NM","2170 Highland Avenue","ALAMERICA BANCCORP, INC.","1","0","0","4","1","Jefferson","13820","Birmingham-Hoover, AL","1/28/2000","1/28/2000","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://alamericabank.com","3274","2918","0","356","0","0","0","0"
"13947","0","869953","1061222","Alamosa State Bank","Alamosa","CO","81101","6/30/2016","8/19/2019","NM","2225 Main Street","ALAMOSA BANCORPORATION, LTD.","2","0","0","2","1","Alamosa","","","3/1/1907","2/23/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.alamosastatebank.com","108687","75427","0","33226","34","0","0","0"
"17230","0","2732","1208933","Albany Bank and Trust Company National Association","Chicago","IL","60625","6/30/2016","8/19/2019","N","3424 West Lawrence Avenue","ALBANK CORPORATION","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/27/1953","6/27/1953","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.albaybank.com","171050","158633","0","12417","0","0","0","0"
"34106","14711","2332666","3842649","Albina Community Bank","Portland","OR","97212","6/30/2016","8/19/2019","NM","2002 N.E Martin Luther King","BENEFICIAL STATE FOUNDATION","5","0","0","4","0","Multnomah","38900","Portland-Vancouver-Hillsboro, OR-WA","12/19/1995","12/19/1995","1/18/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","","65729","60327","0","5402","0","0","0","0"
"9831","0","414102","0","Alden State Bank","Alden","NY","14004","6/30/2016","8/19/2019","SM","13216 Broadway","","2","0","0","5","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","10/5/1916","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","WWW.ALDENSTATE.COM","70547","69020","0","1527","0","0","0","0"
"17622","12071","388744","0","Alden State Bank","Alden","MI","49612","6/30/2016","8/19/2019","NM","Coy And Helena Streets","","4","0","0","4","0","Antrim","","","1/1/1934","6/22/1956","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","http://www.aldenbank.com","70578","53290","0","17288","0","0","0","0"
"3931","10999","933256","2067007","Alerus Financial, National Association","Grand Forks","ND","58201","6/30/2016","8/19/2019","N","401 Demers Avenue","ALERUS FINANCIAL CORPORATION","22","0","1","4","0","Grand Forks","24220","Grand Forks, ND-MN","9/30/1933","1/1/1934","1/16/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.alerus.com","199084","141385","0","55882","1817","0","0","0"
